 | AES | 1024 | 128 | 1886199137 | 349440 | 
 | AES | 5120 | 128 | 2131625 | 1651199 | 
 | AES | 25600 | 128 | 4200956 | 3964156 | 
 | AES | 128000 | 128 | 7602766 | 6008741 | 
 | AES | 640000 | 128 | 33724558 | 33212559 | 
 | AES | 3200000 | 128 | 12866549 | 10930337 | 
 | AES | 16000000 | 128 | 68973167 | 60709068 | 
 | AES | 80000000 | 128 | 423360919 | 357790414 | 
 | AES | 400000000 | 128 | 1494626991 | 1100798634 | 
 | AES | 2000000000 | 128 | 7564211145 | 5915934365 | 
